timestamp,state_of_charge_kWh,charge_kWh,discharge_kWh
2024-08-22 20:00:00,35.58909267809997,41.58221881905261,35.589092678099966
2024-08-22 20:30:00,37.6299977370537,41.20111781905261,37.6299977370537
2024-08-22 21:00:00,37.160535731313914,2.0587554422809955,37.160535731313914
2024-08-22 21:30:00,0.0,29.54705757155768,-3.552713678800501e-15
2024-08-22 22:00:00,28.069704692979794,43.621627819052605,3.375077994852038e-15
2024-08-22 22:30:00,69.51025112107976,45.26963481905261,6.750155989704076e-15
2024-08-22 23:00:00,112.51640419917973,6.233595800820257,112.51640419917973
2024-08-22 23:30:00,0.0,-0.0,0.0
2024-08-23 00:00:00,0.0,46.423238819052614,3.552713678800501e-15
2024-08-23 00:30:00,44.10207687810009,46.96914181905261,0.0
2024-08-23 01:00:00,88.72276160620007,46.320238819052605,-3.552713678800501e-15
2024-08-23 01:30:00,132.72698848430005,46.073037819052615,3.552713678800501e-15
2024-08-23 02:00:00,176.49637441240003,46.64983981905261,-2.0250467969112227e-14
2024-08-23 02:30:00,220.81372224050003,46.20693781905261,3.552713678800501e-15
2024-08-23 03:00:00,264.7103131686,46.39233881905261,6.750155989704076e-15
2024-08-23 03:30:00,308.7830350467,46.49533981905261,0.0
2024-08-23 04:00:00,352.95360787479996,45.87733681905261,0.0
2024-08-23 04:30:00,396.5370778528999,46.57773981905261,-6.750155989704076e-15
2024-08-23 05:00:00,440.7859306809999,46.35113881905261,-2.025046796911223e-14
2024-08-23 05:30:00,484.8195125590999,0.0,21.042986999999965
2024-08-23 06:00:00,462.6689999274656,0.0,118.75
2024-08-23 06:30:00,337.6689999271531,0.0,118.75
2024-08-23 07:00:00,212.66899992684063,0.0,118.75
2024-08-23 07:30:00,87.66899992652813,0.0,45.03230859359351
2024-08-23 08:00:00,40.266569827890144,0.0,38.2532413364
2024-08-23 08:30:00,0.0,0.0,-0.0
2024-08-23 09:00:00,0.0,43.25208199855261,0.0
2024-08-23 09:30:00,41.08947789862498,49.16295352945261,0.0
2024-08-23 10:00:00,87.79428375160495,20.630576646358126,0.0
2024-08-23 10:30:00,107.39333156564517,54.50568144975261,0.0
2024-08-23 11:00:00,159.17372894291015,55.91032799655261,0.0
2024-08-23 11:30:00,212.2885405396351,55.36350111455261,0.0
2024-08-23 12:00:00,264.8838665984601,53.67650011405261,0.0
2024-08-23 12:30:00,315.8765417068101,52.00250678465261,0.0
2024-08-23 13:00:00,365.27892315223005,49.497630606652606,0.0
2024-08-23 13:30:00,412.30167222855005,53.86654740085261,0.0
2024-08-23 14:00:00,463.47489225936005,38.447481832252606,0.0
2024-08-23 14:30:00,500.0,0.0,-0.0
2024-08-23 15:00:00,500.0,4.265165819052612,3.849312151685359
2024-08-23 15:30:00,500.0,6.201573819052612,5.59692037168099
2024-08-23 16:00:00,500.0,8.230681819052606,7.428190341676405
2024-08-23 16:30:00,500.0,10.80569281902261,9.752137769143525
2024-08-23 17:00:00,500.0,14.60640781909261,104.14359218090739
2024-08-23 17:30:00,404.2512535532246,0.0,118.75000000000001
2024-08-23 18:00:00,279.2512535529121,0.0,118.75
2024-08-23 18:30:00,154.25125355259956,0.0,118.75
2024-08-23 19:00:00,29.251253552287054,1.6205680639196476,29.251253552287054
2024-08-23 19:30:00,0.0,36.28799781905262,-3.552713678800501e-15
2024-08-23 20:00:00,34.47359792809999,39.06900881905261,-2.0250467969112227e-14
2024-08-23 20:30:00,71.5891563062,39.11020881905261,0.0
2024-08-23 21:00:00,108.74385468429999,38.893907819052615,3.552713678800501e-15
2024-08-23 21:30:00,145.69306711239997,39.481010819052614,-1.3500311979408152e-14
2024-08-23 22:00:00,183.20002739049997,40.88181681905261,6.750155989704076e-15
2024-08-23 22:30:00,222.03775336859994,0.0,118.74999999999999
2024-08-23 23:00:00,97.03775336828744,21.712246631712546,97.03775336828745
2024-08-23 23:30:00,15.519384122593264,0.8597996744248889,15.519384122593264
2024-08-24 00:00:00,0.0,0.0,0.0
2024-08-24 00:30:00,-0.0,0.0,0.0
2024-08-24 01:00:00,0.0,0.0,0.0
2024-08-24 01:30:00,0.0,0.0,0.0
2024-08-24 02:00:00,0.0,44.78989906301365,6.750155989704076e-15
2024-08-24 02:30:00,42.55040410986296,63.21490827622047,-3.552713678800501e-15
2024-08-24 03:00:00,102.60456697227241,62.83380627622047,0.0
2024-08-24 03:30:00,162.29668293468185,63.70931027622048,0.0
2024-08-24 04:00:00,222.8205276970913,63.287008276220476,3.552713678800501e-15
2024-08-24 04:30:00,282.94318555950076,63.25610827622047,-2.7000623958816305e-14
2024-08-24 05:00:00,343.03648842191024,0.0,20.435284
2024-08-24 05:30:00,321.52566315869853,0.0,21.89789000000005
2024-08-24 06:00:00,298.47525263232507,0.0,118.74999999999994
2024-08-24 06:30:00,173.47525263201263,0.0,118.75
2024-08-24 07:00:00,48.47525263170014,0.0,46.05149
2024-08-24 07:30:00,0.0,0.0,-0.0
2024-08-24 08:00:00,0.0,0.0,-0.0
2024-08-24 08:30:00,0.0,0.0,-0.0
2024-08-24 09:00:00,0.0,52.73116332412048,0.0
2024-08-24 09:30:00,50.09460515791445,53.864679922620475,0.0
2024-08-24 10:00:00,101.2660510844039,64.55705890082046,0.0
2024-08-24 10:30:00,162.59525704018333,55.968450912520474,0.0
2024-08-24 11:00:00,215.76528540707778,56.76498014212048,0.0
2024-08-24 11:30:00,269.69201654209223,61.72249411612047,0.0
2024-08-24 12:00:00,328.3283859524067,60.51596395352047,0.0
2024-08-24 12:30:00,385.8185517082511,61.137035026220474,0.0
2024-08-24 13:00:00,443.8987349831606,59.053963175620474,0.0
2024-08-24 13:30:00,500.0,13.90860527622047,12.552516261757592
2024-08-24 14:00:00,500.0,15.216710276220482,13.733081024254652
2024-08-24 14:30:00,500.0,16.864717276220475,57.97761286354851
2024-08-24 15:00:00,454.99241524010057,47.37640501042048,0.0
2024-08-24 15:30:00,500.0,18.667225276220478,16.84717081174686
2024-08-24 16:00:00,500.0,20.181331276220476,18.213651476743443
2024-08-24 16:30:00,500.0,-0.0,118.75
2024-08-24 17:00:00,374.9999999996875,24.61034927626047,22.210840220582003
2024-08-24 17:30:00,375.0000000009375,0.0,118.74999999999999
2024-08-24 18:00:00,250.00000000062502,0.0,118.75
2024-08-24 18:30:00,125.00000000031251,0.0,118.75
2024-08-24 19:00:00,0.0,51.27715927622047,0.0
2024-08-24 19:30:00,48.71330131240945,52.50286427622048,3.552713678800501e-15
2024-08-24 20:00:00,98.59102237481889,55.22207527622047,1.3500311979408152e-14
2024-08-24 20:30:00,151.05199388722832,53.903670276220474,-2.7000623958816305e-14
2024-08-24 21:00:00,202.2604806496378,54.14057127622047,64.60942872377953
2024-08-24 21:30:00,185.6840983894777,54.52167227622047,-2.7000623958816305e-14
2024-08-24 22:00:00,237.47968705188717,58.425388276220474,60.324611723779526
2024-08-24 22:30:00,229.48421462594888,60.81499827622048,57.93500172377953
2024-08-24 23:00:00,226.27425064738532,5.613690341386351,113.13630965861364
2024-08-24 23:30:00,112.51640419917972,6.233595800820266,112.51640419917973
2024-08-25 00:00:00,0.0,0.0,0.0
2024-08-25 00:30:00,0.0,0.0,0.0
2024-08-25 01:00:00,-0.0,0.0,0.0
2024-08-25 01:30:00,-0.0,62.19520427622047,0.0
2024-08-25 02:00:00,59.08544406240945,62.47330527622047,0.0
